feature	coefficient	test_chr	cluster	cell_count	atac_frag_per_cell	rna_umi_per_cell	log10_total_frag	log10_total_umi
ubiqExpressed	-0.32678625908969	none	atac_10000_rna_5000_cells_5000	5000	10000	5000	7.69897000433602	7.39794000867204
numCandidateEnhGene	0.518241818789465	none	atac_10000_rna_5000_cells_5000	5000	10000	5000	7.69897000433602	7.39794000867204
ARC.E2G.Score	1.80100620011865	none	atac_10000_rna_5000_cells_5000	5000	10000	5000	7.69897000433602	7.39794000867204
numTSSEnhGene	-1.49710041017264	none	atac_20000_rna_10000_cells_5000	5000	20000	10000	8	7.69897000433602
normalizedATAC_prom	-1.19055457006084	none	atac_20000_rna_10000_cells_5000	5000	20000	10000	8	7.69897000433602
numNearbyEnhancers	0.171478073754182	none	atac_20000_rna_10000_cells_5000	5000	20000	10000	8	7.69897000433602
ubiqExpressed	-0.33869275338371	none	atac_20000_rna_10000_cells_5000	5000	20000	10000	8	7.69897000433602
numCandidateEnhGene	0.481025113929014	none	atac_20000_rna_10000_cells_5000	5000	20000	10000	8	7.69897000433602
ARC.E2G.Score	1.73245620535414	none	atac_20000_rna_10000_cells_5000	5000	20000	10000	8	7.69897000433602
numTSSEnhGene	-1.41824715205086	none	atac_30000_rna_15000_cells_5000	5000	30000	15000	8.17609125905568	7.8750612633917
normalizedATAC_prom	-1.21782985352877	none	atac_30000_rna_15000_cells_5000	5000	30000	15000	8.17609125905568	7.8750612633917
numNearbyEnhancers	0.176739390382325	none	atac_30000_rna_15000_cells_5000	5000	30000	15000	8.17609125905568	7.8750612633917
ubiqExpressed	-0.301600383810199	none	atac_30000_rna_15000_cells_5000	5000	30000	15000	8.17609125905568	7.8750612633917
numCandidateEnhGene	0.42656255021027	none	atac_30000_rna_15000_cells_5000	5000	30000	15000	8.17609125905568	7.8750612633917
ARC.E2G.Score	1.68727518969876	none	atac_30000_rna_15000_cells_5000	5000	30000	15000	8.17609125905568	7.8750612633917
numTSSEnhGene	-1.40817483000437	none	atac_33387_rna_16694_cells_5000	5000	33387	16694	8.22254740146827	7.92153041350124
normalizedATAC_prom	-1.04880518436739	none	atac_33387_rna_16694_cells_5000	5000	33387	16694	8.22254740146827	7.92153041350124
numNearbyEnhancers	0.181195977641611	none	atac_33387_rna_16694_cells_5000	5000	33387	16694	8.22254740146827	7.92153041350124
ubiqExpressed	-0.307023334138195	none	atac_33387_rna_16694_cells_5000	5000	33387	16694	8.22254740146827	7.92153041350124
numCandidateEnhGene	0.455823776677186	none	atac_33387_rna_16694_cells_5000	5000	33387	16694	8.22254740146827	7.92153041350124
ARC.E2G.Score	1.73400085590116	none	atac_33387_rna_16694_cells_5000	5000	33387	16694	8.22254740146827	7.92153041350124
numTSSEnhGene	-1.59761526761013	none	atac_1000_rna_500_cells_7821	7821	1000	500	6.89326228588799	6.59223229022401
normalizedATAC_prom	-1.44435042872886	none	atac_1000_rna_500_cells_7821	7821	1000	500	6.89326228588799	6.59223229022401
numNearbyEnhancers	0.203763576681263	none	atac_1000_rna_500_cells_7821	7821	1000	500	6.89326228588799	6.59223229022401
ubiqExpressed	-0.329846525685115	none	atac_1000_rna_500_cells_7821	7821	1000	500	6.89326228588799	6.59223229022401
numCandidateEnhGene	0.46453885276826	none	atac_1000_rna_500_cells_7821	7821	1000	500	6.89326228588799	6.59223229022401
ARC.E2G.Score	1.80131165123093	none	atac_1000_rna_500_cells_7821	7821	1000	500	6.89326228588799	6.59223229022401
numTSSEnhGene	-1.58200125217989	none	atac_2000_rna_1000_cells_7821	7821	2000	1000	7.19429228155197	6.89326228588799
normalizedATAC_prom	-1.26748568627646	none	atac_2000_rna_1000_cells_7821	7821	2000	1000	7.19429228155197	6.89326228588799
numNearbyEnhancers	0.206278345941193	none	atac_2000_rna_1000_cells_7821	7821	2000	1000	7.19429228155197	6.89326228588799
ubiqExpressed	-0.323415965574287	none	atac_2000_rna_1000_cells_7821	7821	2000	1000	7.19429228155197	6.89326228588799
numCandidateEnhGene	0.459172554182657	none	atac_2000_rna_1000_cells_7821	7821	2000	1000	7.19429228155197	6.89326228588799
ARC.E2G.Score	1.80458929182768	none	atac_2000_rna_1000_cells_7821	7821	2000	1000	7.19429228155197	6.89326228588799
numTSSEnhGene	-1.51073749399444	none	atac_4000_rna_2000_cells_7821	7821	4000	2000	7.49532227721595	7.19429228155197
normalizedATAC_prom	-1.20088346175998	none	atac_4000_rna_2000_cells_7821	7821	4000	2000	7.49532227721595	7.19429228155197
numNearbyEnhancers	0.151447024535079	none	atac_4000_rna_2000_cells_7821	7821	4000	2000	7.49532227721595	7.19429228155197
ubiqExpressed	-0.342664782887746	none	atac_4000_rna_2000_cells_7821	7821	4000	2000	7.49532227721595	7.19429228155197
numCandidateEnhGene	0.443563855379283	none	atac_4000_rna_2000_cells_7821	7821	4000	2000	7.49532227721595	7.19429228155197
ARC.E2G.Score	1.78012550454514	none	atac_4000_rna_2000_cells_7821	7821	4000	2000	7.49532227721595	7.19429228155197
numTSSEnhGene	-1.52730114042283	none	atac_10000_rna_5000_cells_7821	7821	10000	5000	7.89326228588799	7.59223229022401
normalizedATAC_prom	-1.40611933967054	none	atac_10000_rna_5000_cells_7821	7821	10000	5000	7.89326228588799	7.59223229022401
numNearbyEnhancers	0.168636043419329	none	atac_10000_rna_5000_cells_7821	7821	10000	5000	7.89326228588799	7.59223229022401
ubiqExpressed	-0.324778185700246	none	atac_10000_rna_5000_cells_7821	7821	10000	5000	7.89326228588799	7.59223229022401
numCandidateEnhGene	0.444225155446275	none	atac_10000_rna_5000_cells_7821	7821	10000	5000	7.89326228588799	7.59223229022401
ARC.E2G.Score	1.6415091664495	none	atac_10000_rna_5000_cells_7821	7821	10000	5000	7.89326228588799	7.59223229022401
numTSSEnhGene	-1.45077969718476	none	atac_20000_rna_10000_cells_7821	7821	20000	10000	8.19429228155197	7.89326228588799
normalizedATAC_prom	-1.09378986290363	none	atac_20000_rna_10000_cells_7821	7821	20000	10000	8.19429228155197	7.89326228588799
numNearbyEnhancers	0.173327386686349	none	atac_20000_rna_10000_cells_7821	7821	20000	10000	8.19429228155197	7.89326228588799
ubiqExpressed	-0.317399625994845	none	atac_20000_rna_10000_cells_7821	7821	20000	10000	8.19429228155197	7.89326228588799
numCandidateEnhGene	0.504703643477139	none	atac_20000_rna_10000_cells_7821	7821	20000	10000	8.19429228155197	7.89326228588799
ARC.E2G.Score	1.74423496321159	none	atac_20000_rna_10000_cells_7821	7821	20000	10000	8.19429228155197	7.89326228588799
numTSSEnhGene	-1.4284245374365	none	atac_30000_rna_15000_cells_7821	7821	30000	15000	8.37038354060765	8.06935354494367
normalizedATAC_prom	-1.00161551917592	none	atac_30000_rna_15000_cells_7821	7821	30000	15000	8.37038354060765	8.06935354494367
numNearbyEnhancers	0.202311667086598	none	atac_30000_rna_15000_cells_7821	7821	30000	15000	8.37038354060765	8.06935354494367
ubiqExpressed	-0.304427690178216	none	atac_30000_rna_15000_cells_7821	7821	30000	15000	8.37038354060765	8.06935354494367
numCandidateEnhGene	0.489338791679154	none	atac_30000_rna_15000_cells_7821	7821	30000	15000	8.37038354060765	8.06935354494367
ARC.E2G.Score	1.69082998494211	none	atac_30000_rna_15000_cells_7821	7821	30000	15000	8.37038354060765	8.06935354494367
numTSSEnhGene	-1.40083814948371	none	atac_33387_rna_16694_cells_7821	7821	33387	16694	8.41683968302025	8.11582269505321
normalizedATAC_prom	-0.969839327901631	none	atac_33387_rna_16694_cells_7821	7821	33387	16694	8.41683968302025	8.11582269505321
numNearbyEnhancers	0.172709954313494	none	atac_33387_rna_16694_cells_7821	7821	33387	16694	8.41683968302025	8.11582269505321
ubiqExpressed	-0.305363428902773	none	atac_33387_rna_16694_cells_7821	7821	33387	16694	8.41683968302025	8.11582269505321
numCandidateEnhGene	0.487228215168627	none	atac_33387_rna_16694_cells_7821	7821	33387	16694	8.41683968302025	8.11582269505321
ARC.E2G.Score	1.71670075373436	none	atac_33387_rna_16694_cells_7821	7821	33387	16694	8.41683968302025	8.11582269505321
numTSSEnhGene	-1.54279351890198	none	atac_1000_rna_100_cells_100	100	1000	100	5	4
normalizedATAC_prom	0.546274604444226	none	atac_1000_rna_100_cells_100	100	1000	100	5	4
numNearbyEnhancers	0.135273950760163	none	atac_1000_rna_100_cells_100	100	1000	100	5	4
ubiqExpressed	-0.298495257568061	none	atac_1000_rna_100_cells_100	100	1000	100	5	4
numCandidateEnhGene	0.497807699663231	none	atac_1000_rna_100_cells_100	100	1000	100	5	4
ARC.E2G.Score	1.38138818213247	none	atac_1000_rna_100_cells_100	100	1000	100	5	4
numTSSEnhGene	-1.54948088047072	none	atac_2000_rna_200_cells_100	100	2000	200	5.30102999566398	4.30102999566398
normalizedATAC_prom	-0.203444355740582	none	atac_2000_rna_200_cells_100	100	2000	200	5.30102999566398	4.30102999566398
numNearbyEnhancers	0.0456092023654728	none	atac_2000_rna_200_cells_100	100	2000	200	5.30102999566398	4.30102999566398
ubiqExpressed	-0.326876760019682	none	atac_2000_rna_200_cells_100	100	2000	200	5.30102999566398	4.30102999566398
numCandidateEnhGene	-0.0156751662734939	none	atac_2000_rna_200_cells_100	100	2000	200	5.30102999566398	4.30102999566398
ARC.E2G.Score	0.942495438806984	none	atac_2000_rna_200_cells_100	100	2000	200	5.30102999566398	4.30102999566398
numTSSEnhGene	-1.51685786021532	none	atac_4000_rna_400_cells_100	100	4000	400	5.60205999132796	4.60205999132796
normalizedATAC_prom	-0.513421938850941	none	atac_4000_rna_400_cells_100	100	4000	400	5.60205999132796	4.60205999132796
numNearbyEnhancers	0.168726191849705	none	atac_4000_rna_400_cells_100	100	4000	400	5.60205999132796	4.60205999132796
ubiqExpressed	-0.36811260221515	none	atac_4000_rna_400_cells_100	100	4000	400	5.60205999132796	4.60205999132796
numCandidateEnhGene	-0.156761679187297	none	atac_4000_rna_400_cells_100	100	4000	400	5.60205999132796	4.60205999132796
ARC.E2G.Score	0.919356665321841	none	atac_4000_rna_400_cells_100	100	4000	400	5.60205999132796	4.60205999132796
numTSSEnhGene	-1.52828881149079	none	atac_10000_rna_1000_cells_100	100	10000	1000	6	5
normalizedATAC_prom	-1.41939199520016	none	atac_10000_rna_1000_cells_100	100	10000	1000	6	5
numNearbyEnhancers	0.0908398931776282	none	atac_10000_rna_1000_cells_100	100	10000	1000	6	5
ubiqExpressed	-0.318892749106944	none	atac_10000_rna_1000_cells_100	100	10000	1000	6	5
numCandidateEnhGene	0.10464598753426	none	atac_10000_rna_1000_cells_100	100	10000	1000	6	5
ARC.E2G.Score	1.27995717211778	none	atac_10000_rna_1000_cells_100	100	10000	1000	6	5
numTSSEnhGene	-1.60510201875814	none	atac_20000_rna_2000_cells_100	100	20000	2000	6.30102999566398	5.30102999566398
normalizedATAC_prom	-1.290734900684	none	atac_20000_rna_2000_cells_100	100	20000	2000	6.30102999566398	5.30102999566398
numNearbyEnhancers	0.14926913680537	none	atac_20000_rna_2000_cells_100	100	20000	2000	6.30102999566398	5.30102999566398
ubiqExpressed	-0.350158453672882	none	atac_20000_rna_2000_cells_100	100	20000	2000	6.30102999566398	5.30102999566398
numCandidateEnhGene	0.387423498270154	none	atac_20000_rna_2000_cells_100	100	20000	2000	6.30102999566398	5.30102999566398
ARC.E2G.Score	1.63981765997737	none	atac_20000_rna_2000_cells_100	100	20000	2000	6.30102999566398	5.30102999566398
numTSSEnhGene	-1.60684064505151	none	atac_30000_rna_3000_cells_100	100	30000	3000	6.47712125471966	5.47712125471966
normalizedATAC_prom	-1.42026703618071	none	atac_30000_rna_3000_cells_100	100	30000	3000	6.47712125471966	5.47712125471966
numNearbyEnhancers	0.106962303706538	none	atac_30000_rna_3000_cells_100	100	30000	3000	6.47712125471966	5.47712125471966
ubiqExpressed	-0.311300604690041	none	atac_30000_rna_3000_cells_100	100	30000	3000	6.47712125471966	5.47712125471966
numCandidateEnhGene	0.472869274511409	none	atac_30000_rna_3000_cells_100	100	30000	3000	6.47712125471966	5.47712125471966
ARC.E2G.Score	1.79297099136771	none	atac_30000_rna_3000_cells_100	100	30000	3000	6.47712125471966	5.47712125471966
numTSSEnhGene	-1.59188465080694	none	atac_33387_rna_3339_cells_100	100	33387	3339	6.52357739713225	5.52361641905437
normalizedATAC_prom	-0.982723861131099	none	atac_33387_rna_3339_cells_100	100	33387	3339	6.52357739713225	5.52361641905437
numNearbyEnhancers	0.146544950595504	none	atac_33387_rna_3339_cells_100	100	33387	3339	6.52357739713225	5.52361641905437
ubiqExpressed	-0.343879494422459	none	atac_33387_rna_3339_cells_100	100	33387	3339	6.52357739713225	5.52361641905437
numCandidateEnhGene	0.514179558768723	none	atac_33387_rna_3339_cells_100	100	33387	3339	6.52357739713225	5.52361641905437
ARC.E2G.Score	1.89887112200312	none	atac_33387_rna_3339_cells_100	100	33387	3339	6.52357739713225	5.52361641905437
numTSSEnhGene	-1.35198539791022	none	atac_1000_rna_100_cells_200	200	1000	100	5.30102999566398	4.30102999566398
normalizedATAC_prom	-0.0995313752630913	none	atac_1000_rna_100_cells_200	200	1000	100	5.30102999566398	4.30102999566398
numNearbyEnhancers	0.0108807224651337	none	atac_1000_rna_100_cells_200	200	1000	100	5.30102999566398	4.30102999566398
ubiqExpressed	-0.362810714591781	none	atac_1000_rna_100_cells_200	200	1000	100	5.30102999566398	4.30102999566398
numCandidateEnhGene	-0.304806827529312	none	atac_1000_rna_100_cells_200	200	1000	100	5.30102999566398	4.30102999566398
ARC.E2G.Score	0.772579182761654	none	atac_1000_rna_100_cells_200	200	1000	100	5.30102999566398	4.30102999566398
numTSSEnhGene	-1.39072038576777	none	atac_2000_rna_200_cells_200	200	2000	200	5.60205999132796	4.60205999132796
normalizedATAC_prom	-0.481153266822641	none	atac_2000_rna_200_cells_200	200	2000	200	5.60205999132796	4.60205999132796
numNearbyEnhancers	0.128751099388242	none	atac_2000_rna_200_cells_200	200	2000	200	5.60205999132796	4.60205999132796
ubiqExpressed	-0.297642180506082	none	atac_2000_rna_200_cells_200	200	2000	200	5.60205999132796	4.60205999132796
numCandidateEnhGene	-0.233222059295395	none	atac_2000_rna_200_cells_200	200	2000	200	5.60205999132796	4.60205999132796
ARC.E2G.Score	0.928184531262761	none	atac_2000_rna_200_cells_200	200	2000	200	5.60205999132796	4.60205999132796
numTSSEnhGene	-1.51517559378691	none	atac_4000_rna_400_cells_200	200	4000	400	5.90308998699194	4.90308998699194
normalizedATAC_prom	-0.877653683009812	none	atac_4000_rna_400_cells_200	200	4000	400	5.90308998699194	4.90308998699194
numNearbyEnhancers	0.121085604496345	none	atac_4000_rna_400_cells_200	200	4000	400	5.90308998699194	4.90308998699194
ubiqExpressed	-0.33650248006832	none	atac_4000_rna_400_cells_200	200	4000	400	5.90308998699194	4.90308998699194
numCandidateEnhGene	0.162095412746214	none	atac_4000_rna_400_cells_200	200	4000	400	5.90308998699194	4.90308998699194
ARC.E2G.Score	1.38139871996261	none	atac_4000_rna_400_cells_200	200	4000	400	5.90308998699194	4.90308998699194
numTSSEnhGene	-1.53383735448627	none	atac_10000_rna_1000_cells_200	200	10000	1000	6.30102999566398	5.30102999566398
normalizedATAC_prom	-1.13447302217935	none	atac_10000_rna_1000_cells_200	200	10000	1000	6.30102999566398	5.30102999566398
numNearbyEnhancers	0.168695136470458	none	atac_10000_rna_1000_cells_200	200	10000	1000	6.30102999566398	5.30102999566398
ubiqExpressed	-0.325360215369334	none	atac_10000_rna_1000_cells_200	200	10000	1000	6.30102999566398	5.30102999566398
numCandidateEnhGene	0.329097074272547	none	atac_10000_rna_1000_cells_200	200	10000	1000	6.30102999566398	5.30102999566398
ARC.E2G.Score	1.62562273205137	none	atac_10000_rna_1000_cells_200	200	10000	1000	6.30102999566398	5.30102999566398
numTSSEnhGene	-1.63707061986734	none	atac_20000_rna_2000_cells_200	200	20000	2000	6.60205999132796	5.60205999132796
normalizedATAC_prom	-0.979493755275406	none	atac_20000_rna_2000_cells_200	200	20000	2000	6.60205999132796	5.60205999132796
numNearbyEnhancers	0.144285102075239	none	atac_20000_rna_2000_cells_200	200	20000	2000	6.60205999132796	5.60205999132796
ubiqExpressed	-0.335458483759091	none	atac_20000_rna_2000_cells_200	200	20000	2000	6.60205999132796	5.60205999132796
numCandidateEnhGene	0.497938448215032	none	atac_20000_rna_2000_cells_200	200	20000	2000	6.60205999132796	5.60205999132796
ARC.E2G.Score	1.79301067268377	none	atac_20000_rna_2000_cells_200	200	20000	2000	6.60205999132796	5.60205999132796
numTSSEnhGene	-1.58035121107409	none	atac_30000_rna_3000_cells_200	200	30000	3000	6.77815125038364	5.77815125038364
normalizedATAC_prom	-1.1846945799097	none	atac_30000_rna_3000_cells_200	200	30000	3000	6.77815125038364	5.77815125038364
numNearbyEnhancers	0.155766269065381	none	atac_30000_rna_3000_cells_200	200	30000	3000	6.77815125038364	5.77815125038364
ubiqExpressed	-0.319904882735207	none	atac_30000_rna_3000_cells_200	200	30000	3000	6.77815125038364	5.77815125038364
numCandidateEnhGene	0.500137166804782	none	atac_30000_rna_3000_cells_200	200	30000	3000	6.77815125038364	5.77815125038364
ARC.E2G.Score	1.91715069928152	none	atac_30000_rna_3000_cells_200	200	30000	3000	6.77815125038364	5.77815125038364
numTSSEnhGene	-1.60996291211417	none	atac_33387_rna_3339_cells_200	200	33387	3339	6.82460739279624	5.82464641471835
normalizedATAC_prom	-1.24709596276417	none	atac_33387_rna_3339_cells_200	200	33387	3339	6.82460739279624	5.82464641471835
numNearbyEnhancers	0.14810759999836	none	atac_33387_rna_3339_cells_200	200	33387	3339	6.82460739279624	5.82464641471835
ubiqExpressed	-0.336478496299103	none	atac_33387_rna_3339_cells_200	200	33387	3339	6.82460739279624	5.82464641471835
numCandidateEnhGene	0.526993362359926	none	atac_33387_rna_3339_cells_200	200	33387	3339	6.82460739279624	5.82464641471835
ARC.E2G.Score	1.89878567043869	none	atac_33387_rna_3339_cells_200	200	33387	3339	6.82460739279624	5.82464641471835
numTSSEnhGene	-1.47147236036421	none	atac_1000_rna_100_cells_500	500	1000	100	5.69897000433602	4.69897000433602
normalizedATAC_prom	-0.992399671454747	none	atac_1000_rna_100_cells_500	500	1000	100	5.69897000433602	4.69897000433602
numNearbyEnhancers	0.102648885607521	none	atac_1000_rna_100_cells_500	500	1000	100	5.69897000433602	4.69897000433602
ubiqExpressed	-0.303927721394633	none	atac_1000_rna_100_cells_500	500	1000	100	5.69897000433602	4.69897000433602
numCandidateEnhGene	-0.146090745436757	none	atac_1000_rna_100_cells_500	500	1000	100	5.69897000433602	4.69897000433602
ARC.E2G.Score	1.0971146221652	none	atac_1000_rna_100_cells_500	500	1000	100	5.69897000433602	4.69897000433602
numTSSEnhGene	-1.58201745655227	none	atac_2000_rna_200_cells_500	500	2000	200	6	5
normalizedATAC_prom	-0.960990841728309	none	atac_2000_rna_200_cells_500	500	2000	200	6	5
numNearbyEnhancers	0.168466513412375	none	atac_2000_rna_200_cells_500	500	2000	200	6	5
ubiqExpressed	-0.362468692281002	none	atac_2000_rna_200_cells_500	500	2000	200	6	5
numCandidateEnhGene	0.154416197114505	none	atac_2000_rna_200_cells_500	500	2000	200	6	5
ARC.E2G.Score	1.26150690069714	none	atac_2000_rna_200_cells_500	500	2000	200	6	5
numTSSEnhGene	-1.53247026998772	none	atac_4000_rna_400_cells_500	500	4000	400	6.30102999566398	5.30102999566398
normalizedATAC_prom	-1.17690797041724	none	atac_4000_rna_400_cells_500	500	4000	400	6.30102999566398	5.30102999566398
numNearbyEnhancers	0.0732262462713077	none	atac_4000_rna_400_cells_500	500	4000	400	6.30102999566398	5.30102999566398
ubiqExpressed	-0.334208254972221	none	atac_4000_rna_400_cells_500	500	4000	400	6.30102999566398	5.30102999566398
numCandidateEnhGene	0.318178617871175	none	atac_4000_rna_400_cells_500	500	4000	400	6.30102999566398	5.30102999566398
ARC.E2G.Score	1.6402942128814	none	atac_4000_rna_400_cells_500	500	4000	400	6.30102999566398	5.30102999566398
numTSSEnhGene	-1.63862993880602	none	atac_10000_rna_1000_cells_500	500	10000	1000	6.69897000433602	5.69897000433602
normalizedATAC_prom	-1.32141039113233	none	atac_10000_rna_1000_cells_500	500	10000	1000	6.69897000433602	5.69897000433602
numNearbyEnhancers	0.164420644566577	none	atac_10000_rna_1000_cells_500	500	10000	1000	6.69897000433602	5.69897000433602
ubiqExpressed	-0.331210793124184	none	atac_10000_rna_1000_cells_500	500	10000	1000	6.69897000433602	5.69897000433602
numCandidateEnhGene	0.501256600653998	none	atac_10000_rna_1000_cells_500	500	10000	1000	6.69897000433602	5.69897000433602
ARC.E2G.Score	1.81262545173837	none	atac_10000_rna_1000_cells_500	500	10000	1000	6.69897000433602	5.69897000433602
numTSSEnhGene	-1.57408101157769	none	atac_20000_rna_2000_cells_500	500	20000	2000	7	6
normalizedATAC_prom	-1.16691921968233	none	atac_20000_rna_2000_cells_500	500	20000	2000	7	6
numNearbyEnhancers	0.155227208035623	none	atac_20000_rna_2000_cells_500	500	20000	2000	7	6
ubiqExpressed	-0.333217205911147	none	atac_20000_rna_2000_cells_500	500	20000	2000	7	6
numCandidateEnhGene	0.439447451112699	none	atac_20000_rna_2000_cells_500	500	20000	2000	7	6
ARC.E2G.Score	1.79810523046078	none	atac_20000_rna_2000_cells_500	500	20000	2000	7	6
numTSSEnhGene	-1.57586759804282	none	atac_30000_rna_3000_cells_500	500	30000	3000	7.17609125905568	6.17609125905568
normalizedATAC_prom	-1.31815795403961	none	atac_30000_rna_3000_cells_500	500	30000	3000	7.17609125905568	6.17609125905568
numNearbyEnhancers	0.242376486840729	none	atac_30000_rna_3000_cells_500	500	30000	3000	7.17609125905568	6.17609125905568
ubiqExpressed	-0.335548720100651	none	atac_30000_rna_3000_cells_500	500	30000	3000	7.17609125905568	6.17609125905568
numCandidateEnhGene	0.503940920813416	none	atac_30000_rna_3000_cells_500	500	30000	3000	7.17609125905568	6.17609125905568
ARC.E2G.Score	1.89778126694262	none	atac_30000_rna_3000_cells_500	500	30000	3000	7.17609125905568	6.17609125905568
numTSSEnhGene	-1.58526748207302	none	atac_33387_rna_3339_cells_500	500	33387	3339	7.22254740146827	6.22258642339039
normalizedATAC_prom	-1.15097942043199	none	atac_33387_rna_3339_cells_500	500	33387	3339	7.22254740146827	6.22258642339039
numNearbyEnhancers	0.181631105903092	none	atac_33387_rna_3339_cells_500	500	33387	3339	7.22254740146827	6.22258642339039
ubiqExpressed	-0.316392117013977	none	atac_33387_rna_3339_cells_500	500	33387	3339	7.22254740146827	6.22258642339039
numCandidateEnhGene	0.514634449994222	none	atac_33387_rna_3339_cells_500	500	33387	3339	7.22254740146827	6.22258642339039
ARC.E2G.Score	1.85534833135499	none	atac_33387_rna_3339_cells_500	500	33387	3339	7.22254740146827	6.22258642339039
numTSSEnhGene	-1.59165910142639	none	atac_1000_rna_100_cells_1000	1000	1000	100	6	5
normalizedATAC_prom	-1.46827600680623	none	atac_1000_rna_100_cells_1000	1000	1000	100	6	5
numNearbyEnhancers	0.147731699301075	none	atac_1000_rna_100_cells_1000	1000	1000	100	6	5
ubiqExpressed	-0.329078528369588	none	atac_1000_rna_100_cells_1000	1000	1000	100	6	5
numCandidateEnhGene	0.135881380675306	none	atac_1000_rna_100_cells_1000	1000	1000	100	6	5
ARC.E2G.Score	1.3042692744792	none	atac_1000_rna_100_cells_1000	1000	1000	100	6	5
numTSSEnhGene	-1.50930801325334	none	atac_2000_rna_200_cells_1000	1000	2000	200	6.30102999566398	5.30102999566398
normalizedATAC_prom	-1.06473661767233	none	atac_2000_rna_200_cells_1000	1000	2000	200	6.30102999566398	5.30102999566398
numNearbyEnhancers	0.131325755223871	none	atac_2000_rna_200_cells_1000	1000	2000	200	6.30102999566398	5.30102999566398
ubiqExpressed	-0.320713731969913	none	atac_2000_rna_200_cells_1000	1000	2000	200	6.30102999566398	5.30102999566398
numCandidateEnhGene	0.375005698019576	none	atac_2000_rna_200_cells_1000	1000	2000	200	6.30102999566398	5.30102999566398
ARC.E2G.Score	1.67473402279142	none	atac_2000_rna_200_cells_1000	1000	2000	200	6.30102999566398	5.30102999566398
numTSSEnhGene	-1.65258439244701	none	atac_4000_rna_400_cells_1000	1000	4000	400	6.60205999132796	5.60205999132796
normalizedATAC_prom	-1.35874764887584	none	atac_4000_rna_400_cells_1000	1000	4000	400	6.60205999132796	5.60205999132796
numNearbyEnhancers	0.180907720490055	none	atac_4000_rna_400_cells_1000	1000	4000	400	6.60205999132796	5.60205999132796
ubiqExpressed	-0.32885105974608	none	atac_4000_rna_400_cells_1000	1000	4000	400	6.60205999132796	5.60205999132796
numCandidateEnhGene	0.543537635252404	none	atac_4000_rna_400_cells_1000	1000	4000	400	6.60205999132796	5.60205999132796
ARC.E2G.Score	1.83910170198188	none	atac_4000_rna_400_cells_1000	1000	4000	400	6.60205999132796	5.60205999132796
numTSSEnhGene	-1.58125023054121	none	atac_10000_rna_1000_cells_1000	1000	10000	1000	7	6
normalizedATAC_prom	-1.30416215197442	none	atac_10000_rna_1000_cells_1000	1000	10000	1000	7	6
numNearbyEnhancers	0.201781528123994	none	atac_10000_rna_1000_cells_1000	1000	10000	1000	7	6
ubiqExpressed	-0.320904736157823	none	atac_10000_rna_1000_cells_1000	1000	10000	1000	7	6
numCandidateEnhGene	0.389734932249046	none	atac_10000_rna_1000_cells_1000	1000	10000	1000	7	6
ARC.E2G.Score	1.64470970945306	none	atac_10000_rna_1000_cells_1000	1000	10000	1000	7	6
numTSSEnhGene	-1.58141287815928	none	atac_20000_rna_2000_cells_1000	1000	20000	2000	7.30102999566398	6.30102999566398
normalizedATAC_prom	-1.26505889929609	none	atac_20000_rna_2000_cells_1000	1000	20000	2000	7.30102999566398	6.30102999566398
numNearbyEnhancers	0.21230156823122	none	atac_20000_rna_2000_cells_1000	1000	20000	2000	7.30102999566398	6.30102999566398
ubiqExpressed	-0.312205097424678	none	atac_20000_rna_2000_cells_1000	1000	20000	2000	7.30102999566398	6.30102999566398
numCandidateEnhGene	0.561206787692819	none	atac_20000_rna_2000_cells_1000	1000	20000	2000	7.30102999566398	6.30102999566398
ARC.E2G.Score	1.95273418753084	none	atac_20000_rna_2000_cells_1000	1000	20000	2000	7.30102999566398	6.30102999566398
numTSSEnhGene	-1.50459460430121	none	atac_30000_rna_3000_cells_1000	1000	30000	3000	7.47712125471966	6.47712125471966
normalizedATAC_prom	-1.29368706517542	none	atac_30000_rna_3000_cells_1000	1000	30000	3000	7.47712125471966	6.47712125471966
numNearbyEnhancers	0.172148173994998	none	atac_30000_rna_3000_cells_1000	1000	30000	3000	7.47712125471966	6.47712125471966
ubiqExpressed	-0.326467972949292	none	atac_30000_rna_3000_cells_1000	1000	30000	3000	7.47712125471966	6.47712125471966
numCandidateEnhGene	0.500016183073903	none	atac_30000_rna_3000_cells_1000	1000	30000	3000	7.47712125471966	6.47712125471966
ARC.E2G.Score	1.85422654282166	none	atac_30000_rna_3000_cells_1000	1000	30000	3000	7.47712125471966	6.47712125471966
numTSSEnhGene	-1.55180031613687	none	atac_33387_rna_3339_cells_1000	1000	33387	3339	7.52357739713225	6.52361641905437
normalizedATAC_prom	-1.26255079641112	none	atac_33387_rna_3339_cells_1000	1000	33387	3339	7.52357739713225	6.52361641905437
numNearbyEnhancers	0.197738909300681	none	atac_33387_rna_3339_cells_1000	1000	33387	3339	7.52357739713225	6.52361641905437
ubiqExpressed	-0.312995320880819	none	atac_33387_rna_3339_cells_1000	1000	33387	3339	7.52357739713225	6.52361641905437
numCandidateEnhGene	0.450582880114934	none	atac_33387_rna_3339_cells_1000	1000	33387	3339	7.52357739713225	6.52361641905437
ARC.E2G.Score	1.76045344549456	none	atac_33387_rna_3339_cells_1000	1000	33387	3339	7.52357739713225	6.52361641905437
